year T_MMCP2.6 T_MMCP4.5 T_MMCP6.0 T_MMCP-break T_MMCP8.5 T_MMCP-feedback 
 2477 2.397 5.587 6.553 8.675 10.152 10.490 
 2478 2.380 5.635 6.591 8.718 10.141 10.443 
 2479 2.354 5.635 6.550 8.670 10.120 10.480 
 2480 2.357 5.606 6.580 8.650 10.140 10.516 
 2481 2.303 5.588 6.600 8.648 10.159 10.558 
 2482 2.330 5.598 6.525 8.671 10.101 10.543 
 2483 2.415 5.545 6.503 8.691 10.168 10.510 
 2484 2.400 5.536 6.432 8.715 10.194 10.494 
 2485 2.435 5.506 6.498 8.686 10.227 10.497 
 2486 2.405 5.497 6.558 8.675 10.181 10.435 
 2487 2.439 5.457 6.510 8.643 10.224 10.353 
 2488 2.532 5.541 6.442 8.683 10.237 10.261 
 2489 2.511 5.606 6.439 8.708 10.202 10.226 
 2490 2.483 5.556 6.374 8.681 10.273 10.194 
 2491 2.538 5.563 6.434 8.685 10.261 10.257 
 2492 2.525 5.647 6.478 8.767 10.219 10.249 
 2493 2.511 5.666 6.510 8.823 10.225 10.210 
 2494 2.476 5.643 6.503 8.818 10.262 10.208 
 2495 2.460 5.635 6.482 8.898 10.336 10.244 
 2496 2.439 5.689 6.399 8.869 10.335 10.223 
 2497 2.352 5.690 6.419 8.940 10.382 10.263 
 2498 2.335 5.683 6.417 8.963 10.347 10.338 
 2499 2.353 5.673 6.417 8.953 10.344 10.418 
 2500 2.377 5.621 6.444 9.006 10.391 10.392 
 2501 2.395 5.636 6.425 9.053 10.373 10.355 
 2502 2.402 5.660 6.484 9.077 10.363 10.278 
 2503 2.326 5.692 6.502 9.117 10.410 10.262 
 2504 2.263 5.734 6.457 9.194 10.378 10.277 
 2505 2.319 5.774 6.460 9.257 10.460 10.290 
 2506 2.316 5.792 6.453 9.252 10.472 10.265 
 2507 2.337 5.815 6.413 9.285 10.505 10.301 
 2508 2.365 5.923 6.335 9.290 10.456 10.350 
 2509 2.320 5.917 6.389 9.261 10.477 10.364 
 2510 2.415 5.939 6.410 9.240 10.515 10.334 
 2511 2.407 5.875 6.437 9.268 10.453 10.359 
 2512 2.397 5.807 6.426 9.300 10.495 10.357 
 2513 2.410 5.784 6.365 9.208 10.477 10.381 
 2514 2.425 5.758 6.337 9.220 10.466 10.410 
 2515 2.400 5.751 6.390 9.226 10.441 10.385 
 2516 2.393 5.754 6.444 9.157 10.407 10.382 
 2517 2.338 5.670 6.449 9.142 10.466 10.415 
 2518 2.306 5.714 6.455 9.180 10.471 10.379 
 2519 2.396 5.763 6.498 9.228 10.527 10.343 
 2520 2.400 5.773 6.496 9.280 10.551 10.283 
 2521 2.378 5.847 6.505 9.289 10.531 10.238 
 2522 2.396 5.824 6.522 9.279 10.595 10.258 
 2523 2.434 5.780 6.466 9.282 10.582 10.299 
 2524 2.451 5.732 6.481 9.250 10.590 10.315 
 2525 2.525 5.821 6.538 9.190 10.592 10.282 
 2526 2.465 5.858 6.625 9.141 10.510 10.310 
 2527 2.458 5.861 6.655 9.146 10.508 10.360 
 2528 2.487 5.838 6.696 9.142 10.501 10.379 
 2529 2.488 5.773 6.803 9.197 10.536 10.375 
 2530 2.539 5.756 6.786 9.223 10.519 10.398 
 2531 2.474 5.705 6.814 9.224 10.558 10.459 
 2532 2.547 5.753 6.814 9.258 10.576 10.465 
 2533 2.552 5.822 6.831 9.275 10.574 10.465 
 2534 2.607 5.807 6.881 9.302 10.566 10.434 
 2535 2.568 5.804 6.860 9.298 10.548 10.477 
 2536 2.596 5.810 6.838 9.294 10.554 10.570 
 2537 2.506 5.747 6.824 9.314 10.600 10.558 
 2538 2.564 5.805 6.898 9.327 10.638 10.498 
 2539 2.587 5.798 6.947 9.271 10.591 10.525 
 2540 2.575 5.735 6.915 9.168 10.587 10.579 
 2541 2.533 5.689 6.901 9.166 10.608 10.614 
 2542 2.534 5.615 6.888 9.153 10.549 10.666 
 2543 2.507 5.620 6.921 9.157 10.476 10.676 
 2544 2.495 5.661 6.941 9.197 10.479 10.634 
 2545 2.569 5.730 7.031 9.273 10.475 10.622 
 2546 2.522 5.703 7.069 9.308 10.520 10.729 
 2547 2.529 5.701 7.072 9.336 10.524 10.755 
 2548 2.557 5.730 7.054 9.404 10.558 10.782 
 2549 2.518 5.785 7.032 9.425 10.624 10.833 
 2550 2.513 5.818 7.012 9.409 10.601 10.851 
 2551 2.466 5.755 7.047 9.441 10.577 10.883 
 2552 2.509 5.773 7.043 9.421 10.569 10.874 
 2553 2.469 5.826 7.074 9.362 10.558 10.883 
 2554 2.433 5.813 7.019 9.343 10.527 10.876 
 2555 2.334 5.788 7.010 9.364 10.507 10.916 
 2556 2.280 5.797 7.038 9.392 10.503 10.886 
 2557 2.257 5.814 7.082 9.387 10.490 10.836 
 2558 2.382 5.872 7.076 9.358 10.493 10.839 
 2559 2.390 5.910 7.030 9.371 10.442 10.891 
 2560 2.439 5.886 6.924 9.407 10.450 10.891 
 2561 2.384 5.932 6.975 9.453 10.490 10.891 
 2562 2.461 5.938 7.002 9.449 10.453 10.903 
 2563 2.477 5.990 6.995 9.454 10.514 10.954 
 2564 2.492 6.011 6.992 9.450 10.580 10.886 
 2565 2.531 6.031 7.030 9.426 10.653 10.886 
 2566 2.481 6.000 6.971 9.334 10.631 10.830 
 2567 2.413 5.960 6.968 9.317 10.556 10.796 
 2568 2.373 5.911 6.958 9.345 10.552 10.764 
 2569 2.299 5.881 6.987 9.347 10.579 10.711 
 2570 2.283 5.906 6.981 9.338 10.615 10.699 
 2571 2.234 5.891 6.989 9.285 10.699 10.680 
 2572 2.222 5.909 6.999 9.294 10.769 10.658 
 2573 2.169 5.920 7.000 9.299 10.750 10.691 
 2574 2.157 5.959 7.009 9.345 10.776 10.670 
 2575 2.140 6.035 7.051 9.352 10.837 10.633 
 2576 2.210 6.020 7.024 9.349 10.864 10.626 
 2577 2.252 6.024 7.060 9.335 10.954 10.623 
 2578 2.238 6.034 7.029 9.356 11.071 10.639 
 2579 2.196 6.045 7.020 9.369 10.999 10.635 
 2580 2.207 6.098 7.004 9.366 10.941 10.625 
 2581 2.181 6.090 7.040 9.361 10.940 10.638 
 2582 2.270 6.125 6.994 9.334 10.885 10.617 
 2583 2.262 6.182 6.966 9.300 10.884 10.563 
 2584 2.239 6.199 6.988 9.269 10.815 10.502 
 2585 2.237 6.158 7.000 9.283 10.748 10.579 
 2586 2.265 6.124 6.972 9.322 10.644 10.614 
 2587 2.358 6.101 7.049 9.351 10.668 10.654 
 2588 2.479 6.165 7.049 9.385 10.740 10.629 
 2589 2.522 6.225 7.005 9.358 10.769 10.630 
 2590 2.581 6.293 6.952 9.304 10.724 10.637 
 2591 2.634 6.237 7.004 9.294 10.654 10.611 
 2592 2.655 6.204 6.999 9.276 10.643 10.602 
 2593 2.689 6.261 6.973 9.266 10.629 10.623 
 2594 2.734 6.274 6.955 9.293 10.650 10.659 
 2595 2.747 6.227 6.922 9.241 10.673 10.699 
 2596 2.814 6.160 6.945 9.211 10.619 10.754 
 2597 2.768 6.170 6.997 9.246 10.648 10.740 
 2598 2.859 6.190 6.993 9.230 10.539 10.789 
 2599 2.917 6.204 6.978 9.247 10.446 10.782 
 2600 2.845 6.190 6.996 9.303 10.423 10.805 
 2601 2.781 6.076 7.039 9.293 10.432 10.837 
 2602 2.860 6.075 7.020 9.259 10.455 10.838 
 2603 2.782 6.026 7.011 9.300 10.448 10.847 
 2604 2.773 6.054 6.994 9.324 10.528 10.923 
 2605 2.810 6.002 7.008 9.335 10.582 10.982 
 2606 2.793 6.088 7.000 9.330 10.609 10.923 
 2607 2.753 6.010 6.949 9.293 10.685 10.911 
 2608 2.680 5.991 6.905 9.294 10.718 10.968 
 2609 2.672 5.974 6.874 9.290 10.720 10.992 
 2610 2.687 5.899 6.916 9.295 10.690 11.046 
 2611 2.671 5.812 6.946 9.307 10.687 11.105 
 2612 2.594 5.748 6.920 9.276 10.699 11.125 
 2613 2.563 5.670 6.937 9.353 10.643 11.187 
 2614 2.505 5.569 6.966 9.342 10.651 11.202 
 2615 2.447 5.536 6.978 9.342 10.632 11.134 
 2616 2.393 5.549 6.994 9.374 10.674 11.123 
 2617 2.413 5.538 6.970 9.386 10.745 11.085 
 2618 2.389 5.521 6.953 9.404 10.725 11.076 
 2619 2.377 5.478 6.939 9.384 10.761 11.077 
 2620 2.384 5.434 7.009 9.344 10.760 11.080 
 2621 2.496 5.424 7.016 9.323 10.828 11.078 
 2622 2.511 5.461 7.028 9.353 10.885 11.079 
 2623 2.441 5.444 7.085 9.347 10.928 11.072 
 2624 2.425 5.465 7.052 9.312 10.924 11.056 
 2625 2.396 5.378 7.093 9.310 10.810 11.052 
 2626 2.363 5.430 7.039 9.329 10.782 10.979 
 2627 2.351 5.344 7.036 9.336 10.794 11.049 
 2628 2.368 5.407 7.084 9.350 10.824 11.115 
 2629 2.358 5.441 7.060 9.418 10.862 11.168 
 2630 2.329 5.419 7.081 9.414 10.890 11.176 
 2631 2.363 5.437 7.056 9.404 10.962 11.110 
 2632 2.385 5.455 7.050 9.369 10.946 11.077 
 2633 2.368 5.511 7.027 9.418 10.916 11.086 
 2634 2.389 5.577 7.017 9.410 10.964 11.096 
 2635 2.430 5.590 7.030 9.420 10.921 11.095 
 2636 2.460 5.596 7.000 9.433 10.948 11.138 
 2637 2.523 5.546 6.974 9.436 10.904 11.151 
 2638 2.480 5.527 6.975 9.446 10.856 11.190 
 2639 2.457 5.575 6.953 9.383 10.869 11.204 
 2640 2.388 5.611 6.957 9.411 10.861 11.164 
 2641 2.333 5.615 6.915 9.423 10.903 11.125 
 2642 2.286 5.592 6.922 9.439 10.937 11.150 
 2643 2.330 5.633 6.921 9.457 10.964 11.120 
 2644 2.336 5.692 6.913 9.463 10.960 11.138 
 2645 2.393 5.691 7.017 9.519 10.974 11.168 
 2646 2.461 5.713 7.013 9.489 10.998 11.199 
 2647 2.441 5.735 7.067 9.462 11.021 11.232 
 2648 2.417 5.803 7.092 9.516 11.024 11.213 
 2649 2.350 5.838 7.112 9.557 10.989 11.187 
 2650 2.331 5.867 7.120 9.487 10.946 11.145 
 2651 2.348 5.890 7.139 9.480 10.943 11.171 
 2652 2.325 5.926 7.102 9.464 10.932 11.194 
 2653 2.291 5.945 7.145 9.544 10.934 11.216 
 2654 2.273 5.969 7.163 9.497 10.982 11.248 
 2655 2.238 5.994 7.161 9.531 10.951 11.182 
 2656 2.218 6.050 7.085 9.515 10.968 11.161 
 2657 2.195 6.114 7.091 9.545 10.959 11.195 
 2658 2.202 6.135 7.139 9.519 10.935 11.170 
 2659 2.246 6.108 7.190 9.490 10.934 11.188 
 2660 2.314 6.110 7.221 9.517 10.965 11.253 
 2661 2.385 6.123 7.232 9.531 10.983 11.327 
 2662 2.455 6.148 7.236 9.558 10.942 11.367 
 2663 2.480 6.211 7.161 9.570 10.970 11.349 
 2664 2.482 6.210 7.107 9.484 10.962 11.380 
 2665 2.490 6.156 7.066 9.508 10.920 11.373 
 2666 2.408 6.121 7.020 9.515 10.947 11.390 
 2667 2.366 6.080 7.023 9.571 11.030 11.355 
 2668 2.423 6.051 7.065 9.611 11.025 11.410 
 2669 2.429 6.051 7.069 9.510 11.055 11.403 
 2670 2.508 5.972 7.029 9.485 11.044 11.421 
 2671 2.541 5.964 7.052 9.528 11.022 11.379 
 2672 2.487 5.944 7.028 9.543 11.022 11.386 
 2673 2.486 6.002 7.069 9.601 10.994 11.427 
 2674 2.498 5.968 7.025 9.530 11.001 11.407 
 2675 2.550 5.930 7.019 9.591 10.934 11.360 
 2676 2.563 5.982 7.024 9.570 10.927 11.380 
 2677 2.592 6.000 7.047 9.564 10.957 11.372 
 2678 2.578 5.929 7.089 9.512 10.988 11.349 
 2679 2.552 5.874 7.098 9.538 10.964 11.398 
 2680 2.539 5.903 6.995 9.564 10.970 11.365 
 2681 2.572 5.886 6.994 9.510 10.951 11.328 
 2682 2.493 5.884 6.979 9.538 10.974 11.286 
 2683 2.386 5.901 7.014 9.542 10.990 11.261 
 2684 2.356 5.861 7.055 9.506 10.957 11.249 
 2685 2.369 5.776 7.144 9.541 10.975 11.226 
 2686 2.373 5.848 7.188 9.461 11.014 11.220 
 2687 2.415 5.807 7.205 9.388 10.982 11.224 
 2688 2.427 5.883 7.210 9.402 10.969 11.220 
 2689 2.406 5.943 7.140 9.369 11.001 11.201 
 2690 2.449 5.927 7.110 9.420 11.019 11.195 
 2691 2.444 6.061 7.154 9.431 11.074 11.147 
 2692 2.466 6.053 7.120 9.474 11.116 11.169 
 2693 2.540 6.077 7.147 9.493 11.087 11.150 
 2694 2.551 5.965 7.170 9.467 11.092 11.142 
 2695 2.551 5.955 7.207 9.500 11.124 11.183 
 2696 2.620 6.026 7.220 9.461 11.182 11.215 
 2697 2.639 5.997 7.235 9.470 11.258 11.240 
 2698 2.644 5.997 7.284 9.460 11.241 11.221 
 2699 2.738 6.075 7.257 9.448 11.192 11.209 
 2700 2.760 6.141 7.201 9.464 11.237 11.163 
 2701 2.699 6.183 7.262 9.426 11.228 11.166 
 2702 2.675 6.210 7.284 9.473 11.237 11.194 
 2703 2.788 6.206 7.297 9.403 11.227 11.197 
 2704 2.837 6.186 7.242 9.415 11.234 11.246 
 2705 2.861 6.265 7.293 9.397 11.263 11.231 
 2706 2.761 6.361 7.265 9.407 11.226 11.257 
 2707 2.765 6.319 7.229 9.474 11.234 11.241 
 2708 2.820 6.408 7.250 9.520 11.300 11.247 
 2709 2.841 6.429 7.220 9.488 11.259 11.250 
 2710 2.852 6.300 7.243 9.544 11.218 11.237 
 2711 2.813 6.296 7.234 9.551 11.179 11.293 
 2712 2.784 6.249 7.219 9.553 11.151 11.316 
 2713 2.709 6.235 7.267 9.493 11.173 11.339 
 2714 2.639 6.215 7.301 9.421 11.165 11.342 
 2715 2.598 6.244 7.339 9.478 11.187 11.364 
 2716 2.549 6.270 7.303 9.497 11.214 11.349 
 2717 2.495 6.224 7.336 9.522 11.245 11.340 
 2718 2.510 6.259 7.375 9.490 11.230 11.382 
 2719 2.554 6.273 7.310 9.489 11.222 11.446 
 2720 2.506 6.263 7.309 9.489 11.294 11.459 
 2721 2.467 6.323 7.350 9.457 11.313 11.487 
 2722 2.537 6.285 7.344 9.538 11.321 11.485 
 2723 2.573 6.252 7.332 9.542 11.324 11.479 
 2724 2.496 6.258 7.291 9.571 11.362 11.489 
 2725 2.520 6.270 7.289 9.547 11.340 11.464 
 2726 2.512 6.234 7.246 9.565 11.323 11.528 
 2727 2.593 6.229 7.186 9.570 11.326 11.549 
 2728 2.624 6.181 7.260 9.563 11.275 11.534 
 2729 2.613 6.171 7.216 9.555 11.225 11.512 
 2730 2.565 6.172 7.241 9.551 11.281 11.582 
 2731 2.526 6.228 7.244 9.521 11.349 11.530 
 2732 2.530 6.255 7.286 9.509 11.308 11.507 
 2733 2.480 6.253 7.282 9.539 11.298 11.558 
 2734 2.503 6.279 7.260 9.537 11.271 11.538 
 2735 2.514 6.275 7.256 9.573 11.255 11.505 
 2736 2.592 6.311 7.198 9.530 11.232 11.450 
 2737 2.633 6.331 7.219 9.519 11.213 11.408 
 2738 2.592 6.318 7.178 9.526 11.233 11.427 
 2739 2.567 6.224 7.119 9.541 11.168 11.378 
 2740 2.470 6.194 7.162 9.563 11.206 11.379 
 2741 2.483 6.155 7.200 9.579 11.199 11.388 
 2742 2.528 6.108 7.159 9.618 11.190 11.424 
 2743 2.535 6.101 7.166 9.609 11.230 11.460 
 2744 2.487 6.069 7.162 9.634 11.252 11.476 
 2745 2.456 5.985 7.208 9.664 11.244 11.507 
 2746 2.474 5.903 7.248 9.654 11.292 11.512 
 2747 2.518 5.889 7.253 9.639 11.296 11.449 
 2748 2.524 5.866 7.311 9.613 11.355 11.431 
 2749 2.486 5.880 7.264 9.636 11.357 11.458 
 2750 2.485 5.873 7.327 9.645 11.360 11.498 
 2751 2.483 5.868 7.330 9.624 11.328 11.442 
 2752 2.495 5.899 7.321 9.658 11.320 11.538 
 2753 2.522 5.946 7.300 9.699 11.376 11.507 
 2754 2.557 5.909 7.302 9.610 11.401 11.498 
 2755 2.571 5.943 7.255 9.576 11.421 11.562 
 2756 2.616 5.968 7.167 9.643 11.473 11.610 
 2757 2.497 5.955 7.127 9.653 11.443 11.636 
 2758 2.560 5.950 7.150 9.647 11.414 11.637 
 2759 2.581 5.980 7.133 9.596 11.359 11.661 
 2760 2.580 6.012 7.156 9.560 11.410 11.623 
 2761 2.638 6.054 7.190 9.526 11.384 11.567 
 2762 2.613 6.002 7.122 9.540 11.333 11.563 
 2763 2.559 5.991 7.181 9.523 11.331 11.550 
 2764 2.560 6.000 7.146 9.505 11.329 11.581 
 2765 2.586 6.054 7.089 9.493 11.338 11.568 
 2766 2.609 6.186 7.093 9.485 11.284 11.523 
 2767 2.562 6.251 7.111 9.506 11.262 11.523 
 2768 2.529 6.211 7.138 9.517 11.249 11.597 
 2769 2.491 6.222 7.164 9.515 11.237 11.558 
 2770 2.471 6.220 7.127 9.467 11.265 11.551 
 2771 2.463 6.200 7.090 9.409 11.306 11.505 
 2772 2.476 6.231 7.091 9.409 11.328 11.496 
 2773 2.435 6.242 7.153 9.391 11.330 11.437 
 2774 2.390 6.178 7.196 9.390 11.308 11.456 
 2775 2.418 6.158 7.195 9.411 11.268 11.430 
 2776 2.441 6.107 7.207 9.446 11.210 11.351 
 2777 2.410 6.093 7.222 9.400 11.215 11.363 
 2778 2.486 6.126 7.288 9.359 11.243 11.387 
 2779 2.428 6.071 7.257 9.378 11.261 11.465 
 2780 2.449 6.037 7.280 9.406 11.245 11.461 
 2781 2.453 6.085 7.210 9.375 11.241 11.543 
 2782 2.437 6.031 7.175 9.346 11.276 11.544 
 2783 2.454 6.079 7.194 9.348 11.278 11.569 
 2784 2.514 6.090 7.189 9.355 11.255 11.561 
 2785 2.488 6.121 7.227 9.396 11.260 11.531 
 2786 2.384 6.125 7.277 9.375 11.244 11.531 
 2787 2.385 6.041 7.262 9.314 11.329 11.539 
 2788 2.395 6.025 7.279 9.312 11.323 11.540 
 2789 2.355 6.020 7.233 9.260 11.307 11.540 
 2790 2.353 6.020 7.212 9.250 11.254 11.566 
 2791 2.379 6.055 7.257 9.286 11.260 11.588 
 2792 2.390 6.045 7.262 9.360 11.244 11.606 
 2793 2.441 6.029 7.247 9.413 11.252 11.661 
 2794 2.510 6.010 7.165 9.445 11.267 11.693 
 2795 2.630 5.998 7.140 9.411 11.286 11.705 
 2796 2.689 6.033 7.141 9.472 11.352 11.725 
 2797 2.700 5.988 7.165 9.474 11.382 11.780 
 2798 2.734 5.935 7.172 9.479 11.340 11.784 
 2799 2.714 5.910 7.176 9.473 11.403 11.758 
 2800 2.716 5.924 7.158 9.443 11.416 11.730 
 2801 2.759 5.944 7.113 9.454 11.418 11.717 
 2802 2.793 5.917 7.147 9.519 11.443 11.713 
 2803 2.808 5.978 7.168 9.482 11.430 11.772 
 2804 2.738 6.023 7.165 9.434 11.470 11.761 
 2805 2.666 6.043 7.141 9.439 11.513 11.816 
 2806 2.692 6.051 7.119 9.389 11.505 11.819 
 2807 2.804 6.021 7.116 9.392 11.536 11.830 
 2808 2.828 6.043 7.118 9.426 11.523 11.819 
 2809 2.820 6.091 7.117 9.417 11.521 11.831 
 2810 2.833 6.132 7.123 9.505 11.574 11.839 
 2811 2.842 6.091 7.100 9.547 11.604 11.830 
 2812 2.840 6.081 7.070 9.543 11.642 11.860 
 2813 2.774 6.121 7.035 9.542 11.667 11.836 
 2814 2.744 6.090 7.054 9.482 11.692 11.810 
 2815 2.698 6.085 7.105 9.453 11.628 11.827 
 2816 2.552 6.073 7.092 9.467 11.631 11.802 
 2817 2.430 6.081 7.113 9.443 11.616 11.791 
 2818 2.377 6.186 7.085 9.472 11.649 11.789 
 2819 2.370 6.242 7.078 9.453 11.707 11.781 
 2820 2.354 6.224 7.075 9.459 11.672 11.808 
 2821 2.312 6.250 7.102 9.462 11.687 11.780 
 2822 2.271 6.295 7.150 9.433 11.731 11.790 
 2823 2.223 6.340 7.175 9.435 11.698 11.817 
 2824 2.184 6.310 7.170 9.516 11.627 11.794 
 2825 2.181 6.267 7.191 9.528 11.606 11.797 
 2826 2.204 6.261 7.225 9.488 11.607 11.769 
 2827 2.226 6.280 7.201 9.516 11.621 11.748 
 2828 2.222 6.269 7.205 9.527 11.662 11.714 
 2829 2.140 6.300 7.203 9.557 11.635 11.773 
 2830 2.099 6.256 7.195 9.554 11.634 11.795 
 2831 2.143 6.292 7.185 9.582 11.579 11.780 
 2832 2.149 6.379 7.219 9.626 11.585 11.779 
 2833 2.153 6.412 7.244 9.611 11.544 11.812 
 2834 2.209 6.386 7.311 9.606 11.561 11.799 
 2835 2.201 6.380 7.323 9.672 11.555 11.764 
 2836 2.247 6.377 7.310 9.646 11.609 11.794 
 2837 2.305 6.413 7.329 9.621 11.648 11.827 
 2838 2.347 6.468 7.350 9.626 11.658 11.841 
 2839 2.444 6.461 7.425 9.598 11.653 11.853 
 2840 2.458 6.460 7.481 9.567 11.610 11.875 
 2841 2.533 6.485 7.539 9.622 11.626 11.914 
 2842 2.586 6.543 7.573 9.639 11.589 11.915 
 2843 2.590 6.512 7.567 9.717 11.608 11.919 
 2844 2.605 6.462 7.610 9.706 11.608 11.869 
 2845 2.700 6.431 7.584 9.725 11.689 11.884 
 2846 2.760 6.432 7.578 9.748 11.786 11.849 
 2847 2.760 6.412 7.534 9.808 11.790 11.859 
 2848 2.734 6.390 7.557 9.795 11.809 11.893 
 2849 2.652 6.455 7.565 9.813 11.732 11.881 
 2850 2.732 6.414 7.600 9.802 11.762 11.885 
 2851 2.821 6.404 7.582 9.768 11.766 11.874 
 2852 2.784 6.414 7.579 9.741 11.827 11.834 
 2853 2.862 6.336 7.533 9.755 11.840 11.882 
 2854 2.863 6.293 7.520 9.786 11.865 11.795 
 2855 2.850 6.353 7.488 9.762 11.821 11.843 
 2856 2.916 6.400 7.494 9.709 11.781 11.811 
 2857 2.874 6.423 7.467 9.726 11.769 11.720 
 2858 2.900 6.422 7.465 9.757 11.738 11.761 
 2859 2.925 6.361 7.454 9.763 11.748 11.746 
 2860 2.880 6.330 7.420 9.797 11.739 11.765 
 2861 2.889 6.273 7.367 9.914 11.781 11.773 
 2862 2.827 6.272 7.331 9.917 11.732 11.738 
 2863 2.809 6.240 7.284 9.971 11.798 11.752 
 2864 2.735 6.224 7.327 9.928 11.734 11.754 
 2865 2.734 6.224 7.298 9.939 11.735 11.738 
 2866 2.687 6.246 7.302 9.954 11.722 11.708 
 2867 2.679 6.245 7.308 9.985 11.638 11.689 
 2868 2.702 6.223 7.332 10.024 11.627 11.691 
 2869 2.725 6.221 7.350 10.057 11.630 11.678 
 2870 2.776 6.201 7.372 10.043 11.631 11.738 
 2871 2.724 6.285 7.342 9.977 11.607 11.726 
 2872 2.684 6.228 7.301 10.034 11.608 11.735 
 2873 2.680 6.176 7.317 10.040 11.588 11.797 
 2874 2.612 6.233 7.322 10.002 11.552 11.787 
 2875 2.609 6.237 7.350 10.007 11.538 11.810 
 2876 2.581 6.186 7.353 10.010 11.553 11.811 
 2877 2.497 6.091 7.325 10.020 11.567 11.910 
 2878 2.527 6.099 7.318 10.041 11.573 11.999 
 2879 2.464 6.100 7.239 10.028 11.560 11.945 
 2880 2.457 6.127 7.238 9.985 11.554 11.944 
 2881 2.422 6.130 7.240 9.947 11.561 11.919 
 2882 2.384 6.224 7.308 9.831 11.530 11.884 
 2883 2.391 6.223 7.310 9.830 11.549 11.851 
 2884 2.405 6.227 7.332 9.778 11.470 11.848 
 2885 2.479 6.251 7.323 9.797 11.533 11.791 
 2886 2.491 6.240 7.349 9.788 11.548 11.813 
 2887 2.447 6.303 7.369 9.803 11.509 11.850 
 2888 2.537 6.320 7.358 9.822 11.551 11.893 
 2889 2.487 6.359 7.359 9.780 11.593 11.888 
 2890 2.463 6.429 7.394 9.736 11.598 11.930 
 2891 2.443 6.473 7.302 9.736 11.593 11.897 
 2892 2.412 6.430 7.300 9.831 11.579 11.861 
 2893 2.383 6.532 7.343 9.818 11.601 11.820 
 2894 2.388 6.499 7.397 9.777 11.570 11.797 
 2895 2.390 6.422 7.475 9.756 11.570 11.869 
 2896 2.394 6.423 7.500 9.753 11.585 11.910 
 2897 2.398 6.446 7.530 9.825 11.601 11.877 
 2898 2.396 6.515 7.552 9.850 11.591 11.858 
 2899 2.378 6.436 7.601 9.839 11.547 11.828 
 2900 2.456 6.401 7.643 9.901 11.524 11.869 
 2901 2.481 6.378 7.601 9.943 11.497 11.912 
 2902 2.522 6.392 7.597 9.963 11.485 11.911 
 2903 2.529 6.342 7.543 10.039 11.467 11.922 
 2904 2.529 6.356 7.498 10.024 11.481 11.956 
 2905 2.563 6.377 7.526 10.023 11.556 11.939 
 2906 2.578 6.360 7.488 10.043 11.571 11.987 
 2907 2.599 6.418 7.449 10.076 11.584 11.988 
 2908 2.617 6.392 7.433 10.073 11.607 11.996 
 2909 2.480 6.369 7.452 10.070 11.543 12.000 
 2910 2.576 6.369 7.457 10.070 11.464 11.958 
 2911 2.579 6.303 7.387 10.141 11.430 11.936 
 2912 2.593 6.251 7.437 10.122 11.468 11.943 
 2913 2.664 6.242 7.433 10.076 11.517 11.960 
 2914 2.709 6.175 7.417 10.096 11.530 12.040 
 2915 2.721 6.188 7.406 10.089 11.584 12.086 
 2916 2.702 6.279 7.374 10.120 11.575 11.978 
 2917 2.696 6.258 7.362 10.095 11.552 11.946 
 2918 2.742 6.255 7.306 10.079 11.519 11.930 
 2919 2.754 6.190 7.288 10.114 11.513 11.894 
 2920 2.754 6.213 7.246 10.137 11.569 11.870 
 2921 2.680 6.192 7.297 10.073 11.635 11.853 
 2922 2.617 6.232 7.358 10.064 11.679 11.818 
 2923 2.654 6.271 7.393 10.065 11.676 11.850 
 2924 2.684 6.306 7.408 10.027 11.695 11.853 
 2925 2.661 6.300 7.344 10.047 11.652 11.853 
 2926 2.611 6.250 7.257 10.090 11.553 11.837 
 2927 2.659 6.298 7.252 10.064 11.513 11.776 
 2928 2.584 6.290 7.240 10.016 11.513 11.748 
 2929 2.592 6.265 7.244 9.984 11.572 11.722 
 2930 2.664 6.242 7.260 9.936 11.565 11.756 
 2931 2.667 6.208 7.262 9.920 11.609 11.787 
 2932 2.684 6.206 7.291 9.861 11.562 11.770 
 2933 2.678 6.198 7.356 9.911 11.553 11.753 
 2934 2.707 6.114 7.356 9.921 11.519 11.756 
 2935 2.674 6.164 7.371 9.923 11.500 11.705 
 2936 2.655 6.190 7.330 9.943 11.490 11.667 
 2937 2.673 6.126 7.281 9.944 11.547 11.701 
 2938 2.672 6.156 7.242 9.993 11.570 11.723 
 2939 2.669 6.120 7.219 9.985 11.639 11.798 
 2940 2.665 6.171 7.220 9.968 11.708 11.818 
 2941 2.667 6.222 7.256 9.996 11.684 11.856 
 2942 2.651 6.257 7.243 10.034 11.605 11.840 
 2943 2.671 6.256 7.177 10.049 11.607 11.804 
 2944 2.618 6.215 7.130 10.076 11.653 11.783 
 2945 2.649 6.226 7.120 10.101 11.669 11.765 
 2946 2.695 6.173 7.215 10.072 11.734 11.760 
 2947 2.696 6.219 7.277 10.056 11.835 11.784 
 2948 2.592 6.201 7.260 10.015 11.836 11.848 
 2949 2.678 6.152 7.288 10.052 11.840 11.918 
 2950 2.649 6.115 7.326 10.066 11.806 11.941 
 2951 2.580 6.140 7.296 10.090 11.846 11.903 
 2952 2.476 6.155 7.310 10.073 11.910 11.928 
 2953 2.379 6.149 7.333 10.039 11.941 11.933 
 2954 2.396 6.061 7.290 10.002 11.967 12.005 
 2955 2.359 6.060 7.292 10.015 12.006 11.965 
 2956 2.381 6.030 7.279 10.021 12.022 11.955 
