year T_MMCP2.6 T_MMCP4.5 T_MMCP6.0 T_MMCP-break T_MMCP8.5 T_MMCP-feedback 
 2477 1.597 2.287 2.764 3.496 3.839 3.926 
 2478 1.559 2.246 2.744 3.512 3.863 3.878 
 2479 1.582 2.294 2.803 3.560 3.830 3.809 
 2480 1.587 2.326 2.811 3.539 3.819 3.793 
 2481 1.633 2.338 2.825 3.459 3.808 3.779 
 2482 1.643 2.280 2.790 3.406 3.822 3.819 
 2483 1.662 2.271 2.785 3.450 3.797 3.785 
 2484 1.661 2.267 2.788 3.520 3.795 3.754 
 2485 1.670 2.316 2.811 3.501 3.878 3.728 
 2486 1.669 2.325 2.818 3.470 3.890 3.749 
 2487 1.632 2.316 2.775 3.446 3.921 3.779 
 2488 1.617 2.293 2.748 3.486 3.897 3.816 
 2489 1.593 2.314 2.723 3.504 3.907 3.887 
 2490 1.607 2.325 2.758 3.531 3.894 3.927 
 2491 1.606 2.337 2.744 3.533 3.886 3.928 
 2492 1.640 2.262 2.746 3.546 3.902 3.890 
 2493 1.644 2.254 2.698 3.534 3.895 3.830 
 2494 1.654 2.207 2.705 3.550 3.909 3.803 
 2495 1.620 2.281 2.733 3.555 3.895 3.765 
 2496 1.597 2.282 2.782 3.527 3.898 3.770 
 2497 1.574 2.321 2.776 3.521 3.859 3.775 
 2498 1.581 2.308 2.749 3.529 3.848 3.795 
 2499 1.601 2.337 2.776 3.564 3.880 3.831 
 2500 1.615 2.336 2.830 3.567 3.933 3.877 
 2501 1.656 2.366 2.873 3.579 3.934 3.854 
 2502 1.646 2.373 2.870 3.551 3.865 3.804 
 2503 1.696 2.375 2.840 3.584 3.843 3.763 
 2504 1.683 2.380 2.825 3.621 3.836 3.766 
 2505 1.697 2.353 2.769 3.673 3.885 3.799 
 2506 1.659 2.331 2.796 3.651 3.893 3.835 
 2507 1.639 2.313 2.769 3.566 3.918 3.868 
 2508 1.631 2.301 2.802 3.554 3.932 3.881 
 2509 1.641 2.301 2.799 3.519 3.874 3.845 
 2510 1.656 2.249 2.785 3.530 3.866 3.855 
 2511 1.658 2.252 2.786 3.537 3.795 3.833 
 2512 1.619 2.284 2.768 3.566 3.815 3.841 
 2513 1.606 2.297 2.775 3.594 3.786 3.818 
 2514 1.647 2.301 2.787 3.600 3.877 3.858 
 2515 1.680 2.323 2.822 3.581 3.898 3.863 
 2516 1.689 2.354 2.851 3.582 3.926 3.891 
 2517 1.699 2.374 2.828 3.537 3.859 3.877 
 2518 1.682 2.335 2.863 3.563 3.850 3.826 
 2519 1.672 2.351 2.874 3.553 3.871 3.790 
 2520 1.590 2.320 2.858 3.577 3.911 3.794 
 2521 1.576 2.327 2.829 3.588 3.951 3.845 
 2522 1.571 2.313 2.826 3.587 3.927 3.902 
 2523 1.571 2.285 2.836 3.603 3.886 3.931 
 2524 1.586 2.293 2.869 3.552 3.841 3.923 
 2525 1.579 2.310 2.887 3.564 3.847 3.890 
 2526 1.632 2.340 2.889 3.543 3.899 3.918 
 2527 1.636 2.344 2.833 3.606 3.908 3.964 
 2528 1.616 2.356 2.811 3.612 3.932 3.984 
 2529 1.524 2.376 2.829 3.620 3.916 3.960 
 2530 1.527 2.356 2.829 3.587 3.934 3.942 
 2531 1.552 2.330 2.840 3.549 3.943 3.957 
 2532 1.640 2.293 2.865 3.565 3.907 3.944 
 2533 1.628 2.257 2.894 3.541 3.932 3.944 
 2534 1.645 2.256 2.897 3.559 3.916 3.883 
 2535 1.618 2.300 2.901 3.536 3.957 3.849 
 2536 1.653 2.316 2.877 3.586 3.926 3.843 
 2537 1.656 2.271 2.886 3.611 3.908 3.861 
 2538 1.688 2.263 2.876 3.643 3.864 3.900 
 2539 1.649 2.309 2.878 3.615 3.873 3.929 
 2540 1.619 2.355 2.834 3.583 3.881 3.974 
 2541 1.590 2.352 2.861 3.595 3.913 3.953 
 2542 1.590 2.360 2.895 3.639 3.868 3.923 
 2543 1.578 2.350 2.899 3.660 3.868 3.923 
 2544 1.608 2.327 2.903 3.619 3.907 3.997 
 2545 1.616 2.313 2.880 3.571 3.931 4.051 
 2546 1.623 2.310 2.935 3.560 3.924 4.078 
 2547 1.596 2.344 2.911 3.569 3.909 4.032 
 2548 1.597 2.376 2.911 3.543 3.902 3.983 
 2549 1.619 2.370 2.876 3.503 3.905 3.932 
 2550 1.618 2.376 2.836 3.500 3.873 3.934 
 2551 1.617 2.350 2.827 3.532 3.852 3.934 
 2552 1.640 2.355 2.807 3.556 3.887 3.953 
 2553 1.670 2.373 2.837 3.572 3.913 3.932 
 2554 1.699 2.361 2.881 3.585 3.947 3.938 
 2555 1.671 2.368 2.910 3.615 3.939 3.968 
 2556 1.655 2.368 2.902 3.620 3.938 3.991 
 2557 1.675 2.381 2.840 3.619 3.945 3.991 
 2558 1.691 2.362 2.829 3.609 3.947 3.957 
 2559 1.700 2.349 2.858 3.578 3.922 3.964 
 2560 1.658 2.295 2.893 3.560 3.874 3.961 
 2561 1.639 2.295 2.907 3.575 3.858 3.938 
 2562 1.621 2.267 2.900 3.600 3.864 3.936 
 2563 1.590 2.271 2.875 3.589 3.899 3.943 
 2564 1.581 2.280 2.880 3.598 3.873 3.979 
 2565 1.551 2.280 2.899 3.634 3.892 3.998 
 2566 1.580 2.317 2.943 3.682 3.894 4.020 
 2567 1.624 2.324 2.946 3.645 3.907 4.010 
 2568 1.678 2.334 2.941 3.608 3.913 3.990 
 2569 1.699 2.346 2.902 3.581 3.936 3.970 
 2570 1.692 2.357 2.930 3.577 3.986 3.977 
 2571 1.713 2.370 2.902 3.579 3.984 3.944 
 2572 1.685 2.382 2.918 3.571 3.955 3.912 
 2573 1.647 2.402 2.892 3.593 3.954 3.890 
 2574 1.667 2.396 2.916 3.590 3.963 3.890 
 2575 1.673 2.405 2.919 3.607 3.968 3.888 
 2576 1.655 2.388 2.894 3.610 3.910 3.902 
 2577 1.564 2.414 2.860 3.607 3.888 3.943 
 2578 1.546 2.434 2.887 3.626 3.915 3.979 
 2579 1.558 2.461 2.903 3.615 3.948 3.967 
 2580 1.589 2.473 2.921 3.627 3.989 3.954 
 2581 1.636 2.426 2.932 3.615 3.986 3.936 
 2582 1.666 2.369 2.917 3.632 3.986 3.952 
 2583 1.636 2.323 2.918 3.638 3.949 3.946 
 2584 1.572 2.363 2.883 3.588 3.945 3.969 
 2585 1.552 2.392 2.913 3.581 3.938 3.968 
 2586 1.618 2.393 2.902 3.554 3.950 3.961 
 2587 1.648 2.379 2.901 3.573 3.952 3.969 
 2588 1.667 2.388 2.880 3.560 3.937 3.938 
 2589 1.644 2.431 2.871 3.551 3.903 3.949 
 2590 1.651 2.407 2.862 3.547 3.889 3.942 
 2591 1.681 2.441 2.883 3.521 3.877 3.978 
 2592 1.683 2.421 2.916 3.549 3.908 3.961 
 2593 1.668 2.438 2.937 3.567 3.875 3.942 
 2594 1.663 2.367 2.961 3.576 3.884 3.943 
 2595 1.686 2.347 2.975 3.594 3.834 3.924 
 2596 1.701 2.349 2.997 3.620 3.860 3.942 
 2597 1.714 2.386 2.966 3.685 3.850 3.937 
 2598 1.694 2.399 2.955 3.664 3.874 3.953 
 2599 1.698 2.387 2.905 3.647 3.875 3.950 
 2600 1.658 2.342 2.928 3.603 3.893 3.948 
 2601 1.666 2.346 2.931 3.565 3.887 3.955 
 2602 1.715 2.368 2.980 3.570 3.909 3.916 
 2603 1.738 2.441 2.980 3.564 3.932 3.941 
 2604 1.730 2.425 2.952 3.582 3.976 3.974 
 2605 1.683 2.419 2.941 3.575 3.981 4.036 
 2606 1.653 2.371 2.926 3.619 4.002 4.031 
 2607 1.675 2.378 2.967 3.665 3.986 4.045 
 2608 1.687 2.386 2.950 3.650 3.957 4.019 
 2609 1.694 2.410 2.954 3.650 3.886 3.988 
 2610 1.654 2.436 2.917 3.621 3.848 3.982 
 2611 1.655 2.461 2.915 3.659 3.872 4.019 
 2612 1.675 2.493 2.918 3.599 3.914 4.034 
 2613 1.691 2.490 2.923 3.625 3.953 4.027 
 2614 1.749 2.439 2.930 3.619 3.932 3.982 
 2615 1.726 2.394 2.877 3.653 3.957 3.993 
 2616 1.756 2.343 2.865 3.622 3.986 3.998 
 2617 1.696 2.360 2.890 3.596 4.029 4.010 
 2618 1.686 2.357 2.924 3.592 4.013 4.057 
 2619 1.662 2.392 2.959 3.609 3.994 4.062 
 2620 1.692 2.373 2.952 3.645 3.985 4.095 
 2621 1.681 2.363 2.995 3.661 4.029 4.060 
 2622 1.669 2.343 3.013 3.682 4.025 4.059 
 2623 1.631 2.336 3.003 3.661 4.010 4.035 
 2624 1.675 2.331 2.986 3.687 3.956 4.040 
 2625 1.663 2.376 2.939 3.687 3.967 4.031 
 2626 1.685 2.400 2.949 3.673 3.964 4.029 
 2627 1.674 2.380 2.931 3.627 3.969 4.015 
 2628 1.703 2.373 2.975 3.571 3.952 4.040 
 2629 1.684 2.347 2.970 3.564 3.963 4.079 
 2630 1.674 2.360 2.976 3.592 3.982 4.121 
 2631 1.652 2.336 2.943 3.605 3.995 4.087 
 2632 1.616 2.350 2.936 3.619 3.990 4.044 
 2633 1.603 2.368 2.934 3.608 3.973 4.011 
 2634 1.615 2.340 2.943 3.596 3.956 4.063 
 2635 1.642 2.345 2.917 3.610 3.943 4.098 
 2636 1.633 2.353 2.898 3.604 3.947 4.123 
 2637 1.628 2.409 2.893 3.642 3.979 4.104 
 2638 1.642 2.368 2.894 3.636 4.028 4.108 
 2639 1.702 2.360 2.943 3.630 4.100 4.088 
 2640 1.672 2.369 2.953 3.603 4.088 4.073 
 2641 1.667 2.414 2.990 3.556 4.060 4.034 
 2642 1.575 2.405 3.013 3.560 3.992 4.026 
 2643 1.559 2.403 3.030 3.571 3.975 4.018 
 2644 1.572 2.378 3.003 3.613 3.960 4.023 
 2645 1.646 2.410 2.933 3.610 3.989 4.025 
 2646 1.702 2.388 2.866 3.615 4.023 4.052 
 2647 1.680 2.422 2.867 3.615 4.057 4.078 
 2648 1.643 2.425 2.844 3.607 4.045 4.072 
 2649 1.651 2.456 2.874 3.614 4.045 4.057 
 2650 1.655 2.426 2.877 3.648 4.044 4.042 
 2651 1.665 2.420 2.926 3.691 4.043 4.068 
 2652 1.639 2.381 2.983 3.724 4.035 4.076 
 2653 1.632 2.450 3.018 3.715 4.012 4.053 
 2654 1.602 2.458 3.029 3.686 3.977 4.056 
 2655 1.598 2.468 2.964 3.633 3.965 4.054 
 2656 1.596 2.455 2.931 3.606 3.972 4.077 
 2657 1.619 2.434 2.930 3.590 3.998 4.051 
 2658 1.645 2.366 2.975 3.612 4.024 4.034 
 2659 1.628 2.335 2.963 3.617 4.042 4.025 
 2660 1.648 2.374 2.976 3.621 4.042 4.030 
 2661 1.681 2.465 2.949 3.623 4.051 4.029 
 2662 1.736 2.459 2.981 3.635 4.022 4.051 
 2663 1.757 2.432 2.958 3.669 4.007 4.039 
 2664 1.729 2.408 2.955 3.693 3.974 4.031 
 2665 1.673 2.401 2.922 3.700 3.997 4.047 
 2666 1.626 2.392 2.885 3.735 4.064 4.099 
 2667 1.599 2.367 2.917 3.730 4.067 4.113 
 2668 1.631 2.387 2.969 3.731 4.043 4.089 
 2669 1.636 2.385 3.019 3.710 4.031 4.081 
 2670 1.679 2.411 3.020 3.718 4.046 4.092 
 2671 1.682 2.404 3.026 3.708 4.063 4.090 
 2672 1.728 2.394 3.013 3.649 4.048 4.090 
 2673 1.712 2.393 2.997 3.603 4.060 4.077 
 2674 1.695 2.399 2.972 3.632 4.039 4.101 
 2675 1.661 2.420 3.007 3.691 3.994 4.094 
 2676 1.636 2.412 3.000 3.720 3.992 4.098 
 2677 1.626 2.386 2.966 3.681 3.957 4.072 
 2678 1.632 2.379 2.915 3.670 3.953 4.031 
 2679 1.641 2.378 2.900 3.689 3.935 3.993 
 2680 1.643 2.423 2.939 3.682 3.987 3.966 
 2681 1.646 2.416 2.990 3.641 4.042 3.998 
 2682 1.669 2.428 2.998 3.592 4.081 4.061 
 2683 1.654 2.411 2.991 3.623 4.086 4.107 
 2684 1.650 2.398 2.997 3.659 4.040 4.127 
 2685 1.612 2.388 2.994 3.671 4.013 4.127 
 2686 1.639 2.369 3.017 3.656 4.026 4.109 
 2687 1.644 2.363 2.981 3.635 4.053 4.089 
 2688 1.636 2.342 2.985 3.606 4.031 4.072 
 2689 1.622 2.322 2.896 3.582 4.036 4.076 
 2690 1.647 2.357 2.847 3.584 4.053 4.085 
 2691 1.664 2.385 2.827 3.621 4.073 4.106 
 2692 1.621 2.450 2.911 3.643 4.038 4.104 
 2693 1.568 2.449 2.973 3.659 3.991 4.097 
 2694 1.548 2.407 2.994 3.652 3.955 4.068 
 2695 1.575 2.364 2.956 3.639 3.944 4.105 
 2696 1.567 2.339 2.935 3.609 3.953 4.147 
 2697 1.582 2.398 2.964 3.625 4.026 4.187 
 2698 1.612 2.435 2.978 3.642 4.067 4.209 
 2699 1.612 2.463 2.997 3.674 4.106 4.173 
 2700 1.614 2.488 2.970 3.702 4.082 4.123 
 2701 1.629 2.444 2.958 3.698 4.085 4.038 
 2702 1.668 2.459 2.968 3.681 4.065 4.020 
 2703 1.652 2.427 2.956 3.612 4.095 4.026 
 2704 1.619 2.444 2.982 3.604 4.106 4.047 
 2705 1.586 2.421 2.961 3.600 4.127 4.072 
 2706 1.595 2.363 2.986 3.654 4.134 4.112 
 2707 1.602 2.371 2.956 3.672 4.136 4.126 
 2708 1.676 2.380 2.930 3.680 4.140 4.131 
 2709 1.676 2.443 2.931 3.632 4.116 4.119 
 2710 1.701 2.423 2.912 3.602 4.094 4.121 
 2711 1.660 2.427 2.939 3.590 4.097 4.149 
 2712 1.672 2.435 2.956 3.621 4.052 4.183 
 2713 1.685 2.428 3.001 3.660 4.039 4.217 
 2714 1.694 2.391 2.996 3.685 4.040 4.159 
 2715 1.662 2.317 2.966 3.723 4.056 4.133 
 2716 1.612 2.305 2.939 3.699 4.090 4.147 
 2717 1.616 2.330 2.955 3.713 4.092 4.208 
 2718 1.684 2.338 2.965 3.731 4.117 4.206 
 2719 1.674 2.324 2.996 3.748 4.087 4.202 
 2720 1.635 2.339 2.984 3.739 4.073 4.205 
 2721 1.580 2.400 3.009 3.701 4.057 4.244 
 2722 1.653 2.411 3.016 3.687 4.074 4.214 
 2723 1.716 2.406 3.032 3.696 4.099 4.151 
 2724 1.717 2.371 3.019 3.713 4.081 4.120 
 2725 1.712 2.393 2.979 3.737 4.090 4.151 
 2726 1.701 2.372 2.948 3.716 4.075 4.179 
 2727 1.775 2.383 2.916 3.693 4.151 4.182 
 2728 1.756 2.366 2.893 3.681 4.159 4.176 
 2729 1.747 2.363 2.927 3.677 4.160 4.190 
 2730 1.705 2.404 2.947 3.662 4.140 4.174 
 2731 1.705 2.428 3.004 3.640 4.152 4.157 
 2732 1.703 2.413 3.007 3.612 4.141 4.128 
 2733 1.732 2.377 3.025 3.627 4.102 4.125 
 2734 1.741 2.362 2.991 3.669 4.061 4.149 
 2735 1.729 2.378 2.969 3.724 4.054 4.183 
 2736 1.709 2.387 2.963 3.729 4.021 4.223 
 2737 1.684 2.419 3.016 3.695 4.037 4.200 
 2738 1.620 2.449 3.005 3.662 4.050 4.190 
 2739 1.577 2.472 3.011 3.654 4.089 4.176 
 2740 1.556 2.478 3.008 3.684 4.093 4.167 
 2741 1.617 2.450 3.007 3.724 4.054 4.163 
 2742 1.611 2.381 2.952 3.743 4.021 4.155 
 2743 1.630 2.339 2.881 3.722 4.032 4.147 
 2744 1.645 2.325 2.883 3.704 4.096 4.102 
 2745 1.700 2.380 2.904 3.686 4.166 4.061 
 2746 1.735 2.412 2.894 3.685 4.164 4.059 
 2747 1.709 2.435 2.875 3.677 4.154 4.156 
 2748 1.684 2.378 2.862 3.656 4.117 4.212 
 2749 1.696 2.338 2.884 3.684 4.155 4.225 
 2750 1.668 2.369 2.907 3.675 4.170 4.188 
 2751 1.681 2.431 2.896 3.722 4.198 4.164 
 2752 1.634 2.427 2.945 3.736 4.168 4.189 
 2753 1.678 2.413 2.927 3.774 4.178 4.193 
 2754 1.653 2.398 2.952 3.729 4.207 4.188 
 2755 1.650 2.404 2.922 3.666 4.219 4.166 
 2756 1.665 2.370 2.915 3.623 4.187 4.101 
 2757 1.679 2.345 2.923 3.648 4.149 4.092 
 2758 1.680 2.368 2.909 3.690 4.096 4.070 
 2759 1.661 2.406 2.940 3.724 4.102 4.150 
 2760 1.665 2.398 2.923 3.709 4.120 4.186 
 2761 1.726 2.362 2.921 3.706 4.191 4.247 
 2762 1.759 2.353 2.928 3.720 4.171 4.232 
 2763 1.755 2.392 2.973 3.719 4.119 4.200 
 2764 1.693 2.464 2.980 3.683 4.077 4.197 
 2765 1.640 2.455 2.972 3.659 4.091 4.195 
 2766 1.628 2.433 2.946 3.681 4.115 4.219 
 2767 1.625 2.366 2.945 3.726 4.129 4.188 
 2768 1.612 2.381 2.902 3.710 4.106 4.213 
 2769 1.593 2.375 2.898 3.674 4.095 4.225 
 2770 1.584 2.396 2.935 3.653 4.077 4.232 
 2771 1.622 2.382 3.006 3.665 4.130 4.203 
 2772 1.663 2.404 3.012 3.664 4.158 4.189 
 2773 1.694 2.441 2.978 3.656 4.150 4.236 
 2774 1.704 2.437 2.928 3.605 4.126 4.247 
 2775 1.683 2.466 2.956 3.634 4.099 4.217 
 2776 1.650 2.458 2.965 3.628 4.105 4.198 
 2777 1.604 2.408 2.956 3.686 4.113 4.187 
 2778 1.609 2.397 2.936 3.645 4.135 4.193 
 2779 1.642 2.398 2.927 3.666 4.115 4.168 
 2780 1.630 2.447 2.980 3.653 4.080 4.192 
 2781 1.675 2.425 2.973 3.671 4.084 4.250 
 2782 1.690 2.402 2.990 3.648 4.104 4.250 
 2783 1.736 2.427 2.994 3.691 4.142 4.252 
 2784 1.714 2.435 3.027 3.691 4.131 4.215 
 2785 1.676 2.467 3.006 3.705 4.167 4.211 
 2786 1.680 2.426 2.955 3.686 4.170 4.189 
 2787 1.671 2.453 2.908 3.694 4.204 4.234 
 2788 1.694 2.418 2.911 3.699 4.212 4.250 
 2789 1.643 2.435 2.961 3.700 4.211 4.251 
 2790 1.610 2.395 2.995 3.732 4.194 4.196 
 2791 1.637 2.407 3.027 3.758 4.153 4.224 
 2792 1.675 2.434 3.001 3.779 4.093 4.236 
 2793 1.721 2.490 2.991 3.766 4.087 4.277 
 2794 1.727 2.499 2.992 3.788 4.083 4.231 
 2795 1.688 2.493 3.001 3.775 4.165 4.227 
 2796 1.659 2.457 3.015 3.774 4.187 4.196 
 2797 1.620 2.459 3.000 3.734 4.183 4.189 
 2798 1.613 2.447 3.009 3.717 4.138 4.191 
 2799 1.599 2.467 2.974 3.720 4.093 4.189 
 2800 1.592 2.469 2.993 3.731 4.116 4.214 
 2801 1.666 2.496 2.981 3.709 4.155 4.220 
 2802 1.725 2.444 2.975 3.724 4.168 4.238 
 2803 1.713 2.455 2.893 3.715 4.125 4.234 
 2804 1.689 2.397 2.873 3.748 4.080 4.218 
 2805 1.699 2.386 2.912 3.729 4.083 4.204 
 2806 1.695 2.356 2.965 3.738 4.159 4.177 
 2807 1.625 2.357 2.950 3.764 4.130 4.177 
 2808 1.572 2.360 2.902 3.763 4.155 4.179 
 2809 1.569 2.299 2.888 3.794 4.129 4.192 
 2810 1.635 2.294 2.892 3.768 4.199 4.195 
 2811 1.655 2.322 2.916 3.740 4.157 4.203 
 2812 1.651 2.379 2.933 3.689 4.179 4.210 
 2813 1.643 2.401 2.986 3.656 4.175 4.210 
 2814 1.641 2.392 2.987 3.704 4.206 4.224 
 2815 1.677 2.369 3.006 3.756 4.228 4.192 
 2816 1.700 2.348 3.027 3.815 4.269 4.235 
 2817 1.685 2.318 3.032 3.854 4.265 4.227 
 2818 1.680 2.327 3.045 3.798 4.211 4.301 
 2819 1.694 2.353 2.970 3.751 4.160 4.292 
 2820 1.678 2.369 2.958 3.696 4.101 4.246 
 2821 1.658 2.394 2.919 3.713 4.127 4.232 
 2822 1.575 2.436 2.926 3.770 4.147 4.174 
 2823 1.587 2.473 2.936 3.786 4.183 4.207 
 2824 1.597 2.491 2.943 3.828 4.143 4.211 
 2825 1.623 2.477 2.957 3.813 4.139 4.256 
 2826 1.631 2.489 2.955 3.828 4.117 4.270 
 2827 1.633 2.505 2.923 3.793 4.120 4.209 
 2828 1.711 2.493 2.888 3.761 4.097 4.214 
 2829 1.724 2.465 2.909 3.720 4.167 4.208 
 2830 1.756 2.426 2.939 3.697 4.182 4.237 
 2831 1.751 2.426 2.969 3.711 4.207 4.216 
 2832 1.751 2.381 2.944 3.733 4.196 4.234 
 2833 1.758 2.347 2.910 3.759 4.195 4.263 
 2834 1.685 2.361 2.880 3.726 4.146 4.289 
 2835 1.674 2.440 2.869 3.699 4.087 4.257 
 2836 1.717 2.500 2.884 3.716 4.102 4.208 
 2837 1.775 2.484 2.913 3.761 4.139 4.161 
 2838 1.769 2.447 2.935 3.811 4.193 4.190 
 2839 1.698 2.425 2.932 3.805 4.172 4.233 
 2840 1.644 2.408 2.945 3.826 4.161 4.272 
 2841 1.597 2.443 2.944 3.826 4.171 4.255 
 2842 1.590 2.472 2.937 3.797 4.180 4.277 
 2843 1.614 2.499 2.944 3.753 4.220 4.250 
 2844 1.678 2.491 2.967 3.722 4.235 4.220 
 2845 1.670 2.460 2.962 3.743 4.273 4.170 
 2846 1.619 2.438 2.974 3.763 4.271 4.206 
 2847 1.593 2.431 2.941 3.780 4.292 4.244 
 2848 1.603 2.411 3.001 3.781 4.260 4.252 
 2849 1.617 2.391 2.983 3.801 4.266 4.263 
 2850 1.636 2.340 2.977 3.806 4.240 4.295 
 2851 1.613 2.330 2.972 3.812 4.234 4.306 
 2852 1.655 2.335 2.965 3.811 4.224 4.285 
 2853 1.651 2.353 3.020 3.817 4.195 4.268 
 2854 1.718 2.389 3.018 3.807 4.173 4.273 
 2855 1.729 2.432 3.023 3.801 4.185 4.225 
 2856 1.753 2.455 2.968 3.805 4.175 4.229 
 2857 1.725 2.454 2.967 3.816 4.196 4.234 
 2858 1.673 2.446 2.986 3.804 4.144 4.250 
 2859 1.620 2.420 3.015 3.776 4.150 4.258 
 2860 1.627 2.380 3.011 3.772 4.158 4.279 
 2861 1.656 2.379 3.020 3.789 4.182 4.315 
 2862 1.688 2.383 3.014 3.844 4.192 4.264 
 2863 1.657 2.437 3.043 3.872 4.188 4.250 
 2864 1.625 2.443 3.029 3.878 4.170 4.218 
 2865 1.629 2.471 3.070 3.886 4.195 4.264 
 2866 1.620 2.495 3.041 3.899 4.190 4.260 
 2867 1.653 2.505 3.035 3.872 4.210 4.320 
 2868 1.638 2.481 2.981 3.876 4.199 4.285 
 2869 1.644 2.461 2.956 3.889 4.222 4.312 
 2870 1.613 2.469 2.955 3.934 4.229 4.309 
 2871 1.590 2.509 2.936 3.899 4.231 4.359 
 2872 1.589 2.545 2.941 3.856 4.232 4.362 
 2873 1.609 2.517 2.920 3.848 4.226 4.283 
 2874 1.636 2.520 2.914 3.851 4.231 4.261 
 2875 1.636 2.485 2.937 3.905 4.228 4.249 
 2876 1.624 2.496 2.993 3.931 4.188 4.322 
 2877 1.650 2.469 3.052 3.961 4.143 4.356 
 2878 1.662 2.422 3.031 3.904 4.128 4.355 
 2879 1.658 2.404 3.004 3.865 4.146 4.379 
 2880 1.577 2.440 2.957 3.814 4.179 4.357 
 2881 1.596 2.457 2.985 3.862 4.223 4.355 
 2882 1.620 2.468 3.016 3.861 4.240 4.362 
 2883 1.684 2.430 3.013 3.899 4.225 4.356 
 2884 1.681 2.428 2.977 3.858 4.190 4.312 
 2885 1.656 2.407 2.930 3.821 4.167 4.240 
 2886 1.640 2.409 2.967 3.777 4.195 4.252 
 2887 1.649 2.445 2.963 3.760 4.237 4.313 
 2888 1.627 2.444 2.937 3.774 4.261 4.363 
 2889 1.603 2.434 2.916 3.814 4.260 4.365 
 2890 1.525 2.423 2.940 3.854 4.211 4.310 
 2891 1.558 2.434 3.011 3.865 4.212 4.282 
 2892 1.634 2.449 3.058 3.868 4.176 4.245 
 2893 1.703 2.436 3.052 3.907 4.176 4.243 
 2894 1.740 2.436 3.035 3.965 4.204 4.230 
 2895 1.676 2.443 3.004 3.956 4.201 4.282 
 2896 1.670 2.498 3.003 3.920 4.171 4.318 
 2897 1.661 2.516 2.980 3.892 4.157 4.288 
 2898 1.653 2.512 2.976 3.903 4.167 4.278 
 2899 1.669 2.493 2.990 3.885 4.213 4.318 
 2900 1.623 2.518 2.939 3.837 4.164 4.346 
 2901 1.621 2.510 2.934 3.800 4.137 4.311 
 2902 1.579 2.486 2.944 3.785 4.092 4.261 
 2903 1.606 2.430 3.005 3.818 4.101 4.283 
 2904 1.620 2.427 3.021 3.818 4.135 4.298 
 2905 1.644 2.439 2.994 3.835 4.188 4.316 
 2906 1.630 2.511 2.978 3.883 4.253 4.304 
 2907 1.594 2.515 3.004 3.899 4.323 4.285 
 2908 1.585 2.509 3.033 3.891 4.330 4.274 
 2909 1.609 2.468 3.013 3.826 4.307 4.292 
 2910 1.623 2.447 2.945 3.783 4.250 4.329 
 2911 1.593 2.450 2.913 3.761 4.223 4.338 
 2912 1.544 2.460 2.950 3.758 4.219 4.345 
 2913 1.592 2.527 3.002 3.780 4.240 4.330 
 2914 1.612 2.549 3.028 3.801 4.264 4.322 
 2915 1.665 2.490 3.036 3.831 4.259 4.318 
 2916 1.684 2.422 3.050 3.853 4.224 4.322 
 2917 1.698 2.415 3.045 3.865 4.187 4.335 
 2918 1.675 2.418 3.043 3.842 4.173 4.328 
 2919 1.646 2.423 3.016 3.862 4.130 4.310 
 2920 1.604 2.413 2.983 3.869 4.151 4.317 
 2921 1.632 2.479 2.962 3.897 4.148 4.326 
 2922 1.630 2.501 2.953 3.843 4.195 4.326 
 2923 1.683 2.501 2.973 3.803 4.180 4.321 
 2924 1.680 2.465 2.999 3.760 4.204 4.320 
 2925 1.681 2.467 3.014 3.796 4.199 4.330 
 2926 1.670 2.480 3.020 3.807 4.232 4.314 
 2927 1.637 2.467 2.999 3.835 4.244 4.305 
 2928 1.666 2.459 2.989 3.820 4.272 4.296 
 2929 1.675 2.441 2.977 3.792 4.261 4.297 
 2930 1.708 2.440 3.008 3.754 4.239 4.269 
 2931 1.705 2.465 3.011 3.724 4.248 4.303 
 2932 1.738 2.444 3.045 3.731 4.241 4.339 
 2933 1.714 2.460 2.968 3.730 4.273 4.390 
 2934 1.687 2.437 2.915 3.780 4.270 4.398 
 2935 1.649 2.445 2.863 3.833 4.254 4.351 
 2936 1.659 2.485 2.894 3.860 4.214 4.304 
 2937 1.647 2.490 2.888 3.831 4.203 4.279 
 2938 1.637 2.462 2.863 3.807 4.255 4.299 
 2939 1.633 2.404 2.854 3.812 4.286 4.320 
 2940 1.661 2.379 2.871 3.849 4.294 4.289 
 2941 1.645 2.429 2.865 3.854 4.226 4.281 
 2942 1.697 2.462 2.868 3.885 4.226 4.248 
 2943 1.693 2.481 2.862 3.881 4.261 4.269 
 2944 1.737 2.479 2.890 3.875 4.300 4.272 
 2945 1.667 2.444 2.882 3.832 4.259 4.313 
 2946 1.640 2.434 2.922 3.812 4.221 4.338 
 2947 1.602 2.376 2.900 3.802 4.226 4.365 
 2948 1.673 2.386 2.899 3.804 4.262 4.352 
 2949 1.699 2.391 2.901 3.831 4.250 4.333 
 2950 1.699 2.413 2.928 3.876 4.230 4.314 
 2951 1.653 2.425 2.956 3.848 4.222 4.311 
 2952 1.647 2.414 2.908 3.819 4.244 4.286 
 2953 1.671 2.412 2.927 3.797 4.260 4.264 
 2954 1.689 2.415 2.898 3.849 4.249 4.275 
 2955 1.678 2.429 2.977 3.850 4.255 4.309 
 2956 1.631 2.448 3.005 3.846 4.267 4.348 
