"CMIP_time","CMIP","CMIP_Likely_lbound","CMIP_VeryLikely_lbound","CMIP_Likely_ubound","CMIP_VeryLikely_ubound","SSP126_time","SSP126","SSP126_Likely_lbound","SSP126_VeryLikely_lbound","SSP126_Likely_ubound","SSP126_VeryLikely_ubound","SSP245_time","SSP245","SSP245_Likely_lbound","SSP245_VeryLikely_lbound","SSP245_Likely_ubound","SSP245_VeryLikely_ubound","SSP370_time","SSP370","SSP370_Likely_lbound","SSP370_VeryLikely_lbound","SSP370_Likely_ubound","SSP370_VeryLikely_ubound","SSP585_time","SSP585","SSP585_Likely_lbound","SSP585_VeryLikely_lbound","SSP585_Likely_ubound","SSP585_VeryLikely_ubound","Zanna_time","Zanna","Zanna_Likely_lbound","Zanna_Likely_ubound","Ishii2k_time","Ishii2k","Ishii2k_Likely_lbound","Ishii2k_Likely_ubound",
1855.5833,-0.23665,-0.41733,-0.49667,-0.064138,0.040385,2020.5833,0.11217,0.090013,-0.0055946,0.14463,0.16053,2020.5833,0.12423,0.10546,0.086038,0.13963,0.15687,2020.5833,0.11106,0.092507,0.055151,0.13368,0.1434,2020.5833,0.12315,0.10042,0.09047,0.1447,0.15647,1937,-0.36058,-0.78404,-0.71247,,,,,
1855.6667,-0.23654,-0.41751,-0.49639,-0.06395,0.041142,2020.6667,0.11316,0.090003,-0.0040681,0.14561,0.16206,2020.6667,0.12552,0.10671,0.086856,0.14113,0.15801,2020.6667,0.1119,0.093282,0.055815,0.13464,0.14458,2020.6667,0.12438,0.10111,0.091415,0.1464,0.15791,1938,-0.35081,-0.77876,-0.69822,,,,,
1855.75,-0.23651,-0.41769,-0.49634,-0.063807,0.041766,2020.75,0.11417,0.090197,-0.0025737,0.14676,0.16377,2020.75,0.12683,0.10796,0.087672,0.14286,0.15927,2020.75,0.11279,0.094064,0.056498,0.13559,0.14583,2020.75,0.12557,0.10166,0.092275,0.14815,0.1593,1939,-0.34108,-0.76768,-0.68985,,,,,
1855.8333,-0.23646,-0.41784,-0.4963,-0.063656,0.04228,2020.8333,0.11521,0.090452,-0.0011905,0.14811,0.16572,2020.8333,0.1281,0.1092,0.08846,0.1447,0.16055,2020.8333,0.11371,0.09506,0.057129,0.13662,0.14709,2020.8333,0.12674,0.10235,0.093103,0.14972,0.16068,1940,-0.33138,-0.75544,-0.68269,,,,,
1855.9167,-0.23643,-0.41792,-0.49629,-0.063499,0.042488,2020.9167,0.11627,0.090601,0.00016429,0.14951,0.16765,2020.9167,0.12938,0.11047,0.089235,0.14628,0.16203,2020.9167,0.11468,0.096063,0.057769,0.13765,0.14841,2020.9167,0.12789,0.10306,0.093868,0.15118,0.16201,1941,-0.32386,-0.75008,-0.67301,,,,,
1856,-0.23644,-0.41805,-0.49621,-0.063408,0.042653,2021,0.11734,0.090696,0.0014255,0.15085,0.16945,2021,0.13065,0.11192,0.089893,0.14774,0.16362,2021,0.11567,0.096344,0.058403,0.13874,0.14969,2021,0.12904,0.10376,0.094636,0.15227,0.16351,1942,-0.3137,-0.73858,-0.66419,,,,,
1856.0833,-0.23645,-0.41815,-0.49612,-0.063184,0.042385,2021.0833,0.11842,0.09118,0.0025924,0.15222,0.17126,2021.0833,0.13189,0.11324,0.09045,0.14924,0.16518,2021.0833,0.11667,0.096498,0.059066,0.13981,0.15101,2021.0833,0.13018,0.10456,0.095402,0.15325,0.16496,1943,-0.29893,-0.72423,-0.64899,,,,,
1856.1667,-0.23648,-0.41825,-0.49612,-0.062945,0.041872,2021.1667,0.11953,0.092417,0.0033438,0.15366,0.1731,2021.1667,0.1331,0.11459,0.090982,0.15069,0.16667,2021.1667,0.11767,0.09676,0.059822,0.14077,0.15232,2021.1667,0.1313,0.10543,0.096233,0.15425,0.16638,1944,-0.28704,-0.71075,-0.6387,,,,,
1856.25,-0.23651,-0.41843,-0.49611,-0.062703,0.041282,2021.25,0.12067,0.093697,0.0040237,0.15517,0.17488,2021.25,0.1343,0.11573,0.091523,0.15249,0.16812,2021.25,0.11868,0.09709,0.060652,0.14186,0.15371,2021.25,0.13241,0.10637,0.097112,0.15522,0.16781,1945,-0.28455,-0.70658,-0.63789,,,,,
1856.3333,-0.23658,-0.41858,-0.49643,-0.062472,0.040745,2021.3333,0.1218,0.094914,0.0047267,0.15667,0.17667,2021.3333,0.13549,0.1167,0.092083,0.15456,0.16955,2021.3333,0.11975,0.09756,0.06159,0.14295,0.15524,2021.3333,0.1335,0.10702,0.098,0.15605,0.1692,1946,-0.28364,-0.71145,-0.63118,,,,,
1856.4167,-0.23664,-0.41865,-0.49665,-0.06224,0.040331,2021.4167,0.12297,0.096032,0.0055175,0.15824,0.17841,2021.4167,0.13673,0.11774,0.092757,0.15669,0.17102,2021.4167,0.12083,0.098167,0.062549,0.14403,0.15676,2021.4167,0.13457,0.10777,0.098864,0.15694,0.17056,1947,-0.28545,-0.71024,-0.63604,,,,,
1856.5,-0.23669,-0.41861,-0.49664,-0.062085,0.040007,2021.5,0.12412,0.097229,0.006213,0.15971,0.18015,2021.5,0.13797,0.11874,0.093512,0.15874,0.1725,2021.5,0.12196,0.098821,0.063457,0.14523,0.15828,2021.5,0.13564,0.10859,0.099827,0.15779,0.17189,1948,-0.29109,-0.71667,-0.64088,,,,,
1856.5833,-0.23673,-0.41856,-0.4966,-0.061923,0.039678,2021.5833,0.12525,0.098336,0.0067686,0.16131,0.1818,2021.5833,0.13926,0.11986,0.094364,0.16072,0.17411,2021.5833,0.12308,0.099458,0.064404,0.14661,0.15994,2021.5833,0.13669,0.10933,0.10075,0.15847,0.17317,1949,-0.29386,-0.71804,-0.64505,,,,,
1856.6667,-0.2368,-0.41852,-0.49666,-0.061841,0.039136,2021.6667,0.12637,0.099198,0.0070655,0.16282,0.18321,2021.6667,0.14046,0.1209,0.095094,0.16269,0.1756,2021.6667,0.12421,0.10036,0.065476,0.14794,0.16151,2021.6667,0.13772,0.11018,0.10165,0.15922,0.17445,1950,-0.2875,-0.71244,-0.63793,,,,,
1856.75,-0.23686,-0.41853,-0.49664,-0.061723,0.038441,2021.75,0.12746,0.10005,0.0073024,0.16433,0.18446,2021.75,0.14162,0.12206,0.095702,0.16464,0.17696,2021.75,0.12536,0.10121,0.066653,0.14932,0.16305,2021.75,0.13875,0.11116,0.10269,0.16012,0.17571,1951,-0.27787,-0.70332,-0.62778,,,,,
1856.8333,-0.23695,-0.41843,-0.49652,-0.061692,0.037905,2021.8333,0.12856,0.10107,0.0074811,0.16594,0.18551,2021.8333,0.14278,0.12327,0.096362,0.1664,0.17832,2021.8333,0.12651,0.10221,0.067757,0.15066,0.16458,2021.8333,0.1398,0.11219,0.10373,0.16123,0.17701,1952,-0.27047,-0.69649,-0.61982,,,,,
1856.9167,-0.23708,-0.41848,-0.49652,-0.061781,0.037321,2021.9167,0.12966,0.10203,0.0076678,0.16755,0.18628,2021.9167,0.14391,0.12454,0.096985,0.16801,0.17958,2021.9167,0.12765,0.10317,0.068776,0.15204,0.16616,2021.9167,0.14086,0.1133,0.10471,0.16244,0.17832,1953,-0.26717,-0.69529,-0.61442,,,,,
1857,-0.2372,-0.41853,-0.4965,-0.062034,0.036754,2022,0.13072,0.10299,0.0078692,0.16923,0.18695,2022,0.14497,0.12541,0.09769,0.16937,0.18085,2022,0.1288,0.10396,0.069877,0.15347,0.16772,2022,0.14198,0.11453,0.10571,0.16372,0.17967,1954,-0.26568,-0.6909,-0.61583,,,,,
1857.0833,-0.23734,-0.41861,-0.49659,-0.062437,0.036569,2022.0833,0.13181,0.10403,0.0081123,0.17099,0.18766,2022.0833,0.14599,0.12625,0.098433,0.17056,0.18213,2022.0833,0.12996,0.10424,0.070952,0.15498,0.16936,2022.0833,0.14313,0.11583,0.10677,0.16514,0.18101,1955,-0.26469,-0.68655,-0.61819,,,,,
1857.1667,-0.23747,-0.4186,-0.49682,-0.063013,0.036692,2022.1667,0.13288,0.10501,0.0085025,0.1726,0.18825,2022.1667,0.14701,0.12693,0.099184,0.17167,0.18346,2022.1667,0.13116,0.10468,0.071991,0.15664,0.17101,2022.1667,0.14428,0.11709,0.10777,0.16664,0.18233,1956,-0.26143,-0.68594,-0.61229,,,,,
1857.25,-0.2376,-0.41852,-0.49701,-0.063463,0.036709,2022.25,0.13393,0.10595,0.0089644,0.17419,0.18885,2022.25,0.14802,0.12757,0.099971,0.17239,0.18499,2022.25,0.13238,0.10539,0.072872,0.15837,0.17259,2022.25,0.14543,0.11831,0.1088,0.16812,0.18363,1957,-0.25609,-0.68321,-0.60433,,,,,
1857.3333,-0.23772,-0.41839,-0.49704,-0.064039,0.036781,2022.3333,0.13504,0.10674,0.0094878,0.17577,0.1895,2022.3333,0.149,0.12824,0.10075,0.17334,0.18668,2022.3333,0.13354,0.10606,0.073693,0.16005,0.17409,2022.3333,0.14661,0.11951,0.10985,0.16973,0.18501,1958,-0.24725,-0.6762,-0.59368,,,,,
1857.4167,-0.2378,-0.41824,-0.49699,-0.064737,0.036864,2022.4167,0.1361,0.10738,0.0098869,0.17729,0.19021,2022.4167,0.14995,0.12898,0.10151,0.17432,0.18831,2022.4167,0.13468,0.10667,0.074405,0.16177,0.17563,2022.4167,0.14782,0.12079,0.11097,0.17134,0.18633,1959,-0.2375,-0.66304,-0.58734,,,,,
1857.5,-0.23789,-0.41807,-0.49721,-0.06532,0.036912,2022.5,0.13719,0.10794,0.01038,0.17889,0.19087,2022.5,0.15095,0.12982,0.10226,0.17527,0.18997,2022.5,0.13579,0.10726,0.075132,0.16346,0.17719,2022.5,0.14902,0.12198,0.11208,0.17301,0.18763,1960,-0.22916,-0.65544,-0.57825,,,,,
1857.5833,-0.23797,-0.41791,-0.49751,-0.065659,0.036699,2022.5833,0.13827,0.10862,0.010992,0.18036,0.1915,2022.5833,0.15196,0.13076,0.103,0.176,0.19159,2022.5833,0.1369,0.10795,0.075958,0.16522,0.1786,2022.5833,0.15025,0.12304,0.11321,0.1747,0.18902,1961,-0.22593,-0.65197,-0.57527,,,,,
1857.6667,-0.23804,-0.41774,-0.49766,-0.065838,0.036352,2022.6667,0.13939,0.10935,0.011924,0.18173,0.1922,2022.6667,0.153,0.13184,0.10377,0.17686,0.19318,2022.6667,0.13802,0.10859,0.076842,0.16701,0.18,2022.6667,0.15151,0.12394,0.11436,0.17639,0.19063,1962,-0.22605,-0.65256,-0.57491,,,,,
1857.75,-0.23809,-0.4176,-0.49772,-0.065872,0.035841,2022.75,0.14055,0.11018,0.012936,0.1831,0.19295,2022.75,0.1541,0.13304,0.10474,0.17779,0.19473,2022.75,0.13907,0.10926,0.077573,0.16877,0.18137,2022.75,0.15277,0.12482,0.11544,0.17815,0.19214,1963,-0.23032,-0.65697,-0.57904,,,,,
1857.8333,-0.23816,-0.41754,-0.49782,-0.065724,0.035174,2022.8333,0.14172,0.1111,0.01411,0.18421,0.19402,2022.8333,0.15528,0.13428,0.10572,0.17869,0.19624,2022.8333,0.14014,0.10999,0.07843,0.17059,0.18276,2022.8333,0.15402,0.12572,0.11639,0.17979,0.19357,1964,-0.23349,-0.66108,-0.58126,,,,,
1857.9167,-0.23817,-0.41748,-0.49777,-0.065551,0.034674,2022.9167,0.14292,0.11209,0.015383,0.18527,0.19522,2022.9167,0.15648,0.13553,0.10666,0.17971,0.1977,2022.9167,0.1412,0.11073,0.079291,0.17227,0.18424,2022.9167,0.15529,0.12663,0.11747,0.18145,0.19501,1965,-0.23597,-0.66058,-0.58673,,,,,
1858,-0.23816,-0.41736,-0.49775,-0.065404,0.034304,2023,0.14418,0.11313,0.016719,0.18637,0.19648,2023,0.15774,0.13681,0.10756,0.18076,0.19923,2023,0.14228,0.11146,0.080178,0.17359,0.18608,2023,0.15652,0.12753,0.11852,0.18315,0.19645,1966,-0.23789,-0.66565,-0.5855,,,,,
1858.0833,-0.23813,-0.41715,-0.4975,-0.065181,0.033876,2023.0833,0.14541,0.1142,0.018042,0.18747,0.19786,2023.0833,0.15904,0.1382,0.10846,0.18177,0.20073,2023.0833,0.14336,0.11217,0.081085,0.17494,0.18783,2023.0833,0.15778,0.12851,0.11953,0.18469,0.19809,1967,-0.23573,-0.66383,-0.58299,,,,,
1858.1667,-0.23807,-0.41702,-0.49716,-0.064916,0.033653,2023.1667,0.14664,0.11536,0.019242,0.18859,0.19931,2023.1667,0.16039,0.13964,0.10941,0.18284,0.20219,2023.1667,0.14441,0.1129,0.081959,0.17632,0.18949,2023.1667,0.15907,0.12946,0.12056,0.18608,0.19988,1968,-0.22734,-0.65425,-0.5758,,,,,
1858.25,-0.23798,-0.4169,-0.4969,-0.064756,0.033566,2023.25,0.1479,0.11663,0.020408,0.18958,0.20086,2023.25,0.16177,0.14116,0.11036,0.18392,0.2037,2023.25,0.14546,0.11363,0.082734,0.17769,0.19113,2023.25,0.16038,0.13054,0.12157,0.18752,0.20165,1969,-0.22375,-0.65088,-0.57199,,,,,
1858.3333,-0.23787,-0.41675,-0.49653,-0.064414,0.033424,2023.3333,0.14917,0.11798,0.021618,0.19064,0.20245,2023.3333,0.16312,0.1426,0.1113,0.1851,0.20504,2023.3333,0.1465,0.11441,0.083385,0.17906,0.19265,2023.3333,0.16166,0.13166,0.1225,0.18891,0.20334,1970,-0.22345,-0.63611,-0.58617,,,,,
1858.4167,-0.23779,-0.41665,-0.49634,-0.064001,0.033088,2023.4167,0.15049,0.11937,0.022921,0.19175,0.20396,2023.4167,0.16447,0.14399,0.11226,0.18644,0.20637,2023.4167,0.14755,0.11532,0.084157,0.18031,0.19415,2023.4167,0.1629,0.13284,0.12326,0.19032,0.20507,1971,-0.22028,-0.63317,-0.58276,,,,,
1858.5,-0.2377,-0.41662,-0.49616,-0.063622,0.032733,2023.5,0.15178,0.12081,0.024224,0.19292,0.20554,2023.5,0.16576,0.14529,0.11325,0.18777,0.20757,2023.5,0.1486,0.11634,0.084852,0.18168,0.19558,2023.5,0.16418,0.13408,0.124,0.19181,0.20678,1972,-0.21993,-0.63346,-0.58176,,,,,
1858.5833,-0.23763,-0.41654,-0.49593,-0.063442,0.032785,2023.5833,0.1531,0.12229,0.025612,0.19423,0.20732,2023.5833,0.16699,0.14654,0.11421,0.18919,0.20869,2023.5833,0.14969,0.11744,0.085561,0.18316,0.19698,2023.5833,0.16543,0.13521,0.12459,0.19335,0.20842,1973,-0.22373,-0.63754,-0.58528,,,,,
1858.6667,-0.23754,-0.41635,-0.49558,-0.063244,0.033193,2023.6667,0.15443,0.12321,0.027108,0.19568,0.20941,2023.6667,0.16827,0.14757,0.11513,0.19078,0.20989,2023.6667,0.1508,0.11816,0.086361,0.18455,0.19847,2023.6667,0.16667,0.13628,0.12524,0.19497,0.20985,1974,-0.22459,-0.63836,-0.58618,,,,,
1858.75,-0.2374,-0.41608,-0.49526,-0.063062,0.033774,2023.75,0.15575,0.12367,0.028509,0.1972,0.21161,2023.75,0.16952,0.14858,0.11597,0.19246,0.21105,2023.75,0.15193,0.11872,0.087275,0.18585,0.19988,2023.75,0.16793,0.13729,0.12592,0.19662,0.21122,1975,-0.22067,-0.63362,-0.58308,,,,,
1858.8333,-0.23723,-0.41575,-0.49484,-0.063012,0.034512,2023.8333,0.15703,0.12415,0.029888,0.19873,0.21362,2023.8333,0.17065,0.14929,0.11677,0.19392,0.21222,2023.8333,0.15304,0.1192,0.088191,0.18685,0.20134,2023.8333,0.16922,0.13811,0.12683,0.19832,0.21272,1976,-0.21592,-0.62765,-0.57955,,,,,
1858.9167,-0.23707,-0.41532,-0.49449,-0.062927,0.035101,2023.9167,0.15832,0.12464,0.031327,0.20024,0.21571,2023.9167,0.17175,0.14987,0.11761,0.19539,0.21345,2023.9167,0.15413,0.12032,0.088686,0.18774,0.20276,2023.9167,0.17051,0.13889,0.12769,0.19999,0.21427,1977,-0.20917,-0.62121,-0.57249,,,,,
1859,-0.23692,-0.415,-0.49413,-0.062772,0.035631,2024,0.15958,0.12517,0.032751,0.20166,0.21792,2024,0.17286,0.15038,0.11842,0.19697,0.21475,2024,0.15523,0.12152,0.089195,0.18844,0.20413,2024,0.17179,0.13961,0.12852,0.20172,0.21571,1978,-0.19687,-0.611,-0.55811,,,,,
1859.0833,-0.23672,-0.41474,-0.49398,-0.062561,0.036252,2024.0833,0.16088,0.12576,0.034222,0.20296,0.22011,2024.0833,0.17396,0.1508,0.11941,0.1987,0.2161,2024.0833,0.15632,0.12265,0.089821,0.18906,0.20537,2024.0833,0.17306,0.14014,0.12932,0.20352,0.21703,1979,-0.18294,-0.59555,-0.54569,,,,,
1859.1667,-0.23655,-0.41442,-0.49382,-0.062317,0.036718,2024.1667,0.16222,0.12639,0.035827,0.20438,0.22231,2024.1667,0.17503,0.15115,0.12037,0.20055,0.21739,2024.1667,0.15743,0.12402,0.090471,0.18967,0.20665,2024.1667,0.17431,0.14088,0.12985,0.20485,0.21893,1980,-0.17302,-0.58706,-0.53434,,,,,
1859.25,-0.23642,-0.41406,-0.49364,-0.061946,0.037159,2024.25,0.16358,0.12798,0.03705,0.2059,0.22452,2024.25,0.17612,0.1514,0.12132,0.20243,0.21871,2024.25,0.15853,0.12533,0.091188,0.19024,0.20796,2024.25,0.17557,0.14212,0.13003,0.20637,0.22071,1981,-0.1685,-0.58249,-0.52987,,,,,
1859.3333,-0.23627,-0.41366,-0.49364,-0.061642,0.037708,2024.3333,0.1649,0.12955,0.038025,0.20741,0.2267,2024.3333,0.17721,0.15157,0.12227,0.20426,0.22007,2024.3333,0.15966,0.12665,0.091946,0.19153,0.2094,2024.3333,0.17681,0.14331,0.12987,0.20775,0.22256,1982,-0.16315,-0.57708,-0.52459,,,,,
1859.4167,-0.23611,-0.41323,-0.49349,-0.0614,0.038303,2024.4167,0.1662,0.13077,0.038997,0.20885,0.22892,2024.4167,0.17831,0.15165,0.12315,0.2062,0.22144,2024.4167,0.1608,0.128,0.092676,0.1932,0.21078,2024.4167,0.17807,0.14428,0.12958,0.20902,0.22449,1983,-0.16215,-0.57544,-0.52422,,,,,
1859.5,-0.23594,-0.41274,-0.49328,-0.061282,0.039057,2024.5,0.16755,0.13225,0.039913,0.21033,0.2311,2024.5,0.17938,0.1518,0.12402,0.20815,0.22276,2024.5,0.16194,0.12941,0.093582,0.19484,0.21218,2024.5,0.17928,0.1452,0.1292,0.21025,0.22641,1984,-0.16211,-0.57505,-0.52455,,,,,
1859.5833,-0.23576,-0.41229,-0.49326,-0.06107,0.039511,2024.5833,0.16885,0.13408,0.04061,0.21172,0.23307,2024.5833,0.18045,0.15171,0.12502,0.21014,0.22399,2024.5833,0.16307,0.13054,0.094615,0.19653,0.2137,2024.5833,0.1805,0.14607,0.12891,0.21144,0.22818,1985,-0.15904,-0.57241,-0.52104,,,,,
1859.6667,-0.23559,-0.41191,-0.49329,-0.060912,0.039644,2024.6667,0.17014,0.13589,0.041304,0.21311,0.23476,2024.6667,0.18148,0.15184,0.12599,0.21188,0.22532,2024.6667,0.16423,0.13151,0.095638,0.1982,0.21521,2024.6667,0.18171,0.14704,0.12873,0.21258,0.22982,1986,-0.15089,-0.56401,-0.51313,,,,,
1859.75,-0.23546,-0.41157,-0.49348,-0.060809,0.039778,2024.75,0.1714,0.13752,0.042268,0.21425,0.2363,2024.75,0.18246,0.15191,0.12687,0.21309,0.22691,2024.75,0.16543,0.13268,0.096554,0.19989,0.21675,2024.75,0.18288,0.14791,0.12858,0.21375,0.23143,1987,-0.14474,-0.55653,-0.50831,,,,,
1859.8333,-0.23536,-0.41141,-0.49365,-0.060837,0.040064,2024.8333,0.17268,0.13939,0.043159,0.21526,0.23786,2024.8333,0.18348,0.15224,0.12767,0.21441,0.22851,2024.8333,0.16668,0.13391,0.097506,0.20167,0.21827,2024.8333,0.18405,0.14876,0.12863,0.21486,0.23297,1988,-0.13643,-0.54863,-0.49959,,,,,
1859.9167,-0.23529,-0.41136,-0.49408,-0.060984,0.04039,2024.9167,0.17396,0.14054,0.044076,0.21625,0.23927,2024.9167,0.18449,0.15259,0.12858,0.21573,0.23008,2024.9167,0.16795,0.13513,0.098477,0.20347,0.21979,2024.9167,0.18521,0.1495,0.12885,0.21593,0.2344,1989,-0.12721,-0.54127,-0.48852,,,,,
1860,-0.23522,-0.41126,-0.49445,-0.061188,0.04068,2025,0.17526,0.14173,0.045055,0.21734,0.24055,2025,0.18543,0.15298,0.12937,0.21691,0.23156,2025,0.16922,0.13631,0.09943,0.20523,0.22139,2025,0.18636,0.15031,0.12917,0.21701,0.23575,1990,-0.12168,-0.53349,-0.48523,,,,,
1860.0833,-0.23516,-0.41121,-0.4947,-0.061482,0.040892,2025.0833,0.17656,0.14299,0.045992,0.21856,0.24171,2025.0833,0.18639,0.15344,0.12997,0.21818,0.23299,2025.0833,0.1705,0.13743,0.10042,0.20688,0.22303,2025.0833,0.1875,0.15122,0.12963,0.21806,0.23696,1991,-0.12092,-0.53401,-0.4832,,,,,
1860.1667,-0.23512,-0.4112,-0.49493,-0.061892,0.040923,2025.1667,0.17779,0.14439,0.046812,0.21969,0.24268,2025.1667,0.18736,0.15396,0.13047,0.21956,0.23441,2025.1667,0.17174,0.13856,0.10137,0.20846,0.22466,2025.1667,0.18862,0.15209,0.13013,0.21914,0.23822,1992,-0.11831,-0.53469,-0.47729,,,,,
1860.25,-0.23506,-0.41115,-0.49519,-0.062455,0.040936,2025.25,0.17898,0.14576,0.04752,0.22088,0.24349,2025.25,0.18835,0.15454,0.13103,0.22112,0.23574,2025.25,0.17298,0.13966,0.10239,0.21002,0.22626,2025.25,0.18972,0.15295,0.13063,0.22016,0.23956,1993,-0.11508,-0.52658,-0.47894,,,,,
1860.3333,-0.23501,-0.41117,-0.49546,-0.063097,0.040778,2025.3333,0.18018,0.14719,0.048261,0.22204,0.24412,2025.3333,0.18934,0.1551,0.13165,0.22272,0.237,2025.3333,0.17424,0.1408,0.10345,0.21158,0.22784,2025.3333,0.19082,0.15378,0.1313,0.22129,0.24079,1994,-0.1103,-0.52193,-0.47404,,,,,
1860.4167,-0.23498,-0.41121,-0.49574,-0.063708,0.040615,2025.4167,0.18137,0.14869,0.048988,0.22337,0.24464,2025.4167,0.19029,0.15574,0.13224,0.22427,0.2382,2025.4167,0.17553,0.14183,0.10455,0.21321,0.22953,2025.4167,0.19191,0.15458,0.13218,0.22241,0.24188,1995,-0.10091,-0.51426,-0.46293,,,,,
1860.5,-0.23497,-0.41139,-0.49597,-0.063901,0.040297,2025.5,0.18254,0.15012,0.049726,0.22444,0.24506,2025.5,0.19126,0.15639,0.13269,0.22573,0.23945,2025.5,0.17682,0.14275,0.10558,0.21486,0.23124,2025.5,0.19303,0.15542,0.13322,0.22397,0.24295,1996,-0.085458,-0.49874,-0.44754,,,,,
1860.5833,-0.23496,-0.41152,-0.49613,-0.063768,0.039801,2025.5833,0.18369,0.15149,0.050341,0.22548,0.2457,2025.5833,0.19225,0.15728,0.13302,0.22726,0.24078,2025.5833,0.17807,0.14383,0.10651,0.21635,0.23285,2025.5833,0.19413,0.1564,0.13439,0.22553,0.24419,1997,-0.072188,-0.48549,-0.43426,,,,,
1860.6667,-0.23495,-0.41163,-0.49634,-0.063602,0.039255,2025.6667,0.18484,0.15274,0.050988,0.22664,0.24654,2025.6667,0.19326,0.15819,0.13358,0.22838,0.2422,2025.6667,0.17926,0.14503,0.10734,0.21789,0.2344,2025.6667,0.1953,0.15739,0.13561,0.22705,0.24554,1998,-0.064222,-0.47868,-0.42513,,,,,
1860.75,-0.23491,-0.4117,-0.49631,-0.063439,0.038675,2025.75,0.18599,0.15388,0.051619,0.2279,0.24762,2025.75,0.19431,0.15925,0.13429,0.22958,0.24352,2025.75,0.18041,0.14623,0.10823,0.21972,0.23596,2025.75,0.19647,0.15842,0.13685,0.22852,0.24694,1999,-0.057783,-0.4694,-0.42153,,,,,
1860.8333,-0.23483,-0.4116,-0.49646,-0.063224,0.037777,2025.8333,0.18716,0.15496,0.052243,0.2291,0.24889,2025.8333,0.19536,0.1603,0.13506,0.23066,0.2447,2025.8333,0.18154,0.14741,0.1091,0.22142,0.23749,2025.8333,0.1976,0.15951,0.13803,0.22998,0.24829,2000,-0.051546,-0.4649,-0.41356,,,,,
1860.9167,-0.23471,-0.41145,-0.49645,-0.0632,0.036956,2025.9167,0.1883,0.15594,0.052763,0.23041,0.25032,2025.9167,0.19644,0.16138,0.13579,0.23179,0.24588,2025.9167,0.18267,0.14855,0.10992,0.22295,0.23903,2025.9167,0.19874,0.16055,0.13923,0.23147,0.24972,2001,-0.048833,-0.46113,-0.41191,,,,,
1861,-0.23464,-0.41144,-0.49654,-0.06326,0.036276,2026,0.18942,0.15695,0.053172,0.23188,0.25179,2026,0.19762,0.1626,0.13672,0.23313,0.24715,2026,0.18375,0.14939,0.11078,0.22447,0.24057,2026,0.19993,0.16163,0.14053,0.23298,0.2513,2002,-0.043591,-0.45524,-0.40731,,,,,
1861.0833,-0.23464,-0.41141,-0.49684,-0.063381,0.035523,2026.0833,0.19054,0.15795,0.053596,0.23345,0.25353,2026.0833,0.1988,0.16389,0.13761,0.23449,0.24834,2026.0833,0.18483,0.15027,0.11149,0.22583,0.24222,2026.0833,0.20114,0.16271,0.14188,0.23449,0.25294,2003,-0.033376,-0.4465,-0.39562,,,,,
1861.1667,-0.23468,-0.41147,-0.49718,-0.063682,0.035063,2026.1667,0.19171,0.15883,0.054175,0.23508,0.25553,2026.1667,0.19996,0.16517,0.13861,0.23596,0.24951,2026.1667,0.18592,0.15117,0.11227,0.22724,0.24385,2026.1667,0.20241,0.16399,0.14327,0.23606,0.2545,2004,-0.023683,-0.43735,-0.38538,,,,,
1861.25,-0.23481,-0.41171,-0.49759,-0.064089,0.034714,2026.25,0.19286,0.15968,0.054837,0.23665,0.25752,2026.25,0.20107,0.16643,0.13958,0.23744,0.25065,2026.25,0.18704,0.15206,0.11305,0.2286,0.24556,2026.25,0.20369,0.16527,0.14491,0.23768,0.25605,2005,-0.017301,-0.43039,-0.37958,,,,,
1861.3333,-0.23501,-0.41209,-0.49796,-0.064485,0.03446,2026.3333,0.19398,0.16044,0.055522,0.23803,0.25952,2026.3333,0.2022,0.16792,0.14057,0.23883,0.25176,2026.3333,0.18814,0.15291,0.11379,0.23,0.24725,2026.3333,0.20499,0.16658,0.14649,0.23936,0.25767,2006,-0.014248,-0.4275,-0.37636,,,,,
1861.4167,-0.23527,-0.4125,-0.49842,-0.06496,0.034236,2026.4167,0.19507,0.16118,0.056172,0.23925,0.26148,2026.4167,0.20338,0.1695,0.14157,0.24022,0.25282,2026.4167,0.18916,0.15373,0.11458,0.23118,0.24882,2026.4167,0.20634,0.16797,0.14789,0.24107,0.2593,2007,-0.012412,-0.42364,-0.37655,,,,,
1861.5,-0.23556,-0.41289,-0.49892,-0.065477,0.033998,2026.5,0.19616,0.16202,0.056951,0.24047,0.2635,2026.5,0.20455,0.17078,0.1427,0.2416,0.25396,2026.5,0.19021,0.15478,0.11549,0.23218,0.25037,2026.5,0.20766,0.16916,0.1492,0.24288,0.26102,2008,-0.0095372,-0.42352,-0.37092,,,,,
1861.5833,-0.23589,-0.41327,-0.49947,-0.065893,0.034062,2026.5833,0.19727,0.16295,0.0579,0.24177,0.26536,2026.5833,0.20574,0.17187,0.14384,0.24293,0.25522,2026.5833,0.19124,0.15582,0.11634,0.23316,0.25187,2026.5833,0.20901,0.17037,0.15038,0.24471,0.26269,2009,-0.0064943,-0.42001,-0.36835,,,,,
1861.6667,-0.23624,-0.41365,-0.50009,-0.066141,0.034102,2026.6667,0.19835,0.164,0.058869,0.24298,0.26701,2026.6667,0.20691,0.17288,0.14479,0.2441,0.25669,2026.6667,0.19224,0.1567,0.11726,0.23408,0.25336,2026.6667,0.21033,0.17158,0.15148,0.24654,0.26431,2010,-0.0035698,-0.41789,-0.36461,,,,,
